fLength,fWidth,fSize,fConc,fConc1,fAsym,fM3Long,fM3Trans,fAlpha,fDist,class
45.3702,14.1142,2.8711,0.3681,0.2374,48.4971,44.3623,-2.5584,16.8293,250.4226,h
59.835,9.6551,2.8963,0.339,0.1873,-95.3795,41.5803,4.1678,47.7762,258.626,h
19.3584,7.7947,2.4871,0.7655,0.4967,-2.2146,-8.3002,-9.1282,31.5361,206.253,h
39.4741,9.3826,2.7657,0.4031,0.2461,8.9522,22.3131,-4.2635,78.4692,91.9059,h
10.8567,10.8014,2.3301,0.6371,0.3562,30.62,-5.0966,-3.6579,80.3887,148.5263,h
14.7912,11.7955,2.3075,0.6749,0.4557,1.3533,4.7675,-9.0611,62.25,62.5245,h
155.5731,99.8859,4.55,0.0139,0.0047,72.5346,-99.744,75.8539,38.281,224.9873,h
97.6882,64.7545,3.4747,0.2779,0.1487,-21.5451,-78.3471,42.6967,32.2174,349.7435,h
93.0016,17.941,3.078,0.2804,0.1333,77.563,91.8036,-14.7475,17.0072,327.0483,h
149.8725,64.8825,3.467,0.2003,0.0952,319.5395,-144.6621,74.0211,88.6655,374.1284,h
61.5977,36.6091,3.0496,0.2194,0.1111,-18.499,-38.9315,23.5757,69.4382,251.783,h
14.5938,12.4274,2.2576,0.4779,0.259,-1.5413,-9.9437,-9.6697,21.7229,147.6247,h
113.1932,27.9581,3.3848,0.0959,0.0646,-51.8349,24.7093,31.6232,78.8838,122.9409,h
156.027,117.959,4.3022,0.0759,0.0393,-124.84,-185.515,78.9766,40.085,329.317,h
31.6946,20.4109,3.0101,0.3234,0.1754,8.5746,-24.5303,6.9856,23.934,131.878,h
220.9871,26.544,2.9572,0.2357,0.1471,150.8274,226.3506,16.6093,16.1113,98.1594,h
62.9751,30.8424,3.1771,0.1043,0.0759,-93.4246,51.9049,10.4588,42.6852,238.5861,h
13.4287,12.5724,2.5091,0.4125,0.2284,11.389,13.6556,1.7479,51.2221,174.8656,h
32.4246,14.8329,2.7936,0.3163,0.1754,33.3154,34.1108,-5.9724,64.1998,263.1032,h
27.7189,16.1679,2.8916,0.2721,0.147,-28.5232,-14.5037,16.93,30.2217,247.4869,h
31.2103,16.3383,2.5085,0.3721,0.2031,-30.1863,-15.6654,9.9051,75.7077,187.14,h
77.4596,22.4927,3.0615,0.283,0.1463,60.5712,77.0023,-18.4307,26.0459,186.964,h
55.745,10.9279,2.9558,0.3289,0.1768,-0.0868,-13.7167,3.0992,78.8667,110.9692,h
39.3282,13.3427,2.3797,0.4942,0.2987,-39.2518,16.7,8.9882,10.5731,281.2038,h
29.0376,18.6644,2.7875,0.3573,0.1868,28.9221,18.4262,14.0835,21.6128,211.936,h
56.801,15.2251,2.6836,0.3004,0.1571,48.4642,54.8448,13.3069,85.2486,215.9216,h
101.306,14.86,2.7987,0.3307,0.1852,-80.8902,-91.8252,-10.439,29.119,186.274,h
27.4599,12.6085,2.6069,0.4302,0.2213,-30.6896,-11.6992,5.4168,68.844,221.497,h
21.929,0.5936,2.1233,0.8067,0.4771,14.269,11.0786,-0.5243,75.6658,179.8449,h
33.5606,14.1305,2.6128,0.4951,0.2841,32.1312,25.0528,-11.6015,32.982,120.091,h
164.6668,39.5132,2.9622,0.3701,0.2096,-152.9008,19.2538,-30.232,55.7371,307.237,h
25.8321,7.2485,2.3182,0.3941,0.2325,-4.4431,28.1198,-5.1603,70.5676,249.4178,h
23.251,17.6772,2.6048,0.4845,0.277,25.0677,21.5714,-14.7494,25.3941,244.06,h
27.7783,8.95,2.7288,0.5453,0.3296,30.899,21.0537,-6.73,8.363,186.828,h
36.4863,21.6622,2.67,0.366,0.1632,-28.7136,-30.5613,-17.5808,50.9886,1.2826,h
67.7065,19.3835,2.8491,0.4572,0.2923,-2.9579,-51.6782,-10.6018,51.748,322.295,h
20.3846,11.4401,2.4065,0.6392,0.4569,12.5566,20.6341,-9.7762,32.858,242.619,h
221.7522,138.8445,3.4021,0.1322,0.035,-76.8735,118.7451,125.1524,54.683,39.9043,h
59.5231,26.618,3.3531,0.1627,0.0689,12.4539,72.716,19.2167,34.5736,238.7755,h
22.6859,10.1039,2.6968,0.5829,0.3307,-7.5143,13.0971,-1.2362,10.9199,131.041,h
21.3504,6.9763,2.07,0.6979,0.3787,24.0963,10.7197,-6.3648,13.8727,132.56,h
68.0147,55.9897,2.854,0.3247,0.2036,-80.4882,-47.3922,49.097,29.1731,272.514,h
32.5272,7.8167,2.2244,0.5966,0.3714,-16.2717,-13.8055,1.8874,19.3327,194.0103,h
46.6182,28.6493,3.1365,0.265,0.1471,49.0288,48.6994,-20.4308,24.037,276.2012,h
25.7828,11.8424,2.7508,0.4602,0.2261,19.5791,15.7364,-8.1274,2.0598,95.7006,h
20.3139,15.8683,2.3107,0.4792,0.2469,14.5928,17.5083,-11.8841,5.39,182.387,h
76.074,28.2607,2.6993,0.2601,0.1932,-91.4748,-47.2547,20.8358,35.4976,238.7182,h
81.5522,17.7917,2.5393,0.3776,0.1619,-104.406,33.2864,-15.1269,55.654,235.0356,h
31.0399,18.6253,2.4225,0.3899,0.2706,-17.7606,-27.1354,16.0146,45.758,79.4105,h
144.7233,35.266,2.8498,0.303,0.1975,-182.5594,98.6607,-27.6145,22.6646,351.2214,h
52.6492,11.3782,3.0052,0.2945,0.1586,-0.8207,17.2121,2.6423,67.893,108.845,h
69.2226,13.3692,3.1438,0.2219,0.1253,48.6375,54.0125,-4.6134,41.279,207.923,h
101.6956,25.5144,3.2164,0.357,0.2357,11.0695,81.2832,-22.5763,32.0656,331.106,h
71.1972,56.31,3.2699,0.1521,0.0894,100.825,48.698,-49.8567,32.7935,260.9684,h
21.1622,17.2962,2.5516,0.5177,0.2206,-4.1092,12.0874,5.8623,62.3566,144.1204,h
32.3071,14.5857,2.9602,0.3668,0.2008,11.6646,30.8019,13.6828,85.5332,131.4392,h
107.4834,23.1902,3.056,0.2053,0.0997,143.6478,61.462,-17.3321,45.0546,214.5194,h
236.715,92.616,3.52,0.1015,0.0539,-321.209,122.712,-89.4731,25.7824,71.289,h
28.0583,13.5989,2.6588,0.477,0.2726,3.8362,-24.8641,6.1632,51.9988,233.2795,h
190.092,94.394,4.3095,0.0638,0.0344,-228.84,-146.053,55.255,59.417,304.352,h
137.79,35.1898,3.5393,0.1089,0.0637,-58.2819,84.2169,-29.2239,17.4671,266.17,h
22.8645,10.6916,2.6623,0.5114,0.2601,-17.0557,16.7569,-4.9513,75.856,107.46,h
23.0275,19.4128,2.7493,0.3972,0.236,-3.5285,-14.7399,11.739,74.475,116.555,h
50.834,38.4332,3.1377,0.1785,0.118,-44.9431,-25.783,-22.092,79.0988,154.9744,h
36.6668,22.2536,2.6415,0.3333,0.1952,-9.8802,-30.394,15.1385,57.928,255.922,h
28.8017,15.3571,2.6835,0.4352,0.2311,40.2907,-13.3506,15.3548,52.0461,216.466,h
17.3517,16.876,2.4965,0.4064,0.2277,-0.8085,16.4074,6.3584,32.4333,145.3753,h
43.2643,15.9915,2.8552,0.5066,0.3552,27.7753,33.9622,11.6473,11.33,283.098,h
102.866,72.815,3.6581,0.1734,0.0906,-134.587,-80.3948,-71.7635,49.218,351.118,h
55.7126,12.7398,2.9406,0.2687,0.1597,-17.0784,-21.365,-6.4121,51.6743,85.4303,h
39.9861,12.7419,2.8689,0.3951,0.2097,43.2503,30.3841,-9.1395,62.8224,171.0423,h
218.7697,89.6099,3.7535,0.0709,0.0602,62.1269,-133.2216,-40.7504,88.1886,271.977,h
31.1667,9.0403,2.3646,0.5054,0.2959,32.7075,26.0651,-10.6431,66.547,242.763,h
24.0108,17.2422,2.4669,0.4369,0.244,14.2428,19.4721,17.2936,67.1405,142.836,h
131.469,64.1847,3.618,0.1549,0.0859,-177.36,-62.5998,49.0235,69.087,407.302,h
13.0642,10.4653,2.1658,0.7782,0.5017,12.886,5.2943,-9.3984,19.086,91.9877,h
49.8081,22.9826,2.7536,0.321,0.1737,73.6412,-41.7935,-10.1062,58.2008,163.956,h
28.0638,16.4037,2.704,0.3477,0.1992,-7.8319,19.1852,6.7399,45.7827,117.5508,h
18.5636,14.8533,2.3435,0.6928,0.3953,-24.4494,7.6226,8.5843,48.3508,168.0281,h
17.8317,10.1327,2.398,0.7668,0.4405,12.0647,7.9338,14.706,1.6673,235.4956,h
20.7559,10.7539,2.3139,0.5825,0.3131,6.273,-17.5199,8.4671,68.268,138.323,h
133.365,53.2757,3.3975,0.1413,0.0811,-73.6085,137.599,-36.2074,72.951,290.358,h
35.0625,17.8621,2.4183,0.4122,0.2271,-17.3781,-30.4438,9.7124,76.765,71.6078,h
20.2693,10.7374,2.4757,0.6154,0.3227,-20.4134,-18.5614,-10.9732,57.08,265.408,h
29.7108,17.1893,2.6699,0.5359,0.2866,22.6386,23.5657,19.5622,11.3994,153.8179,h
54.1474,11.588,2.5172,0.3404,0.1839,10.6862,44.0607,6.7006,32.432,120.989,h
32.7685,13.3518,2.5943,0.3229,0.169,4.6168,-33.6999,9.8317,13.2406,73.0136,h
27.8559,11.5171,2.6813,0.4268,0.2367,26.9419,12.6516,-11.5664,24.565,74.8486,h
23.7917,9.0402,2.5048,0.8336,0.4771,12.4407,26.9068,7.7274,17.5103,142.1093,h
18.988,12.6811,2.5815,0.6081,0.3709,11.3365,12.4287,9.6704,51.167,182.199,h
21.1064,13.3696,2.4313,0.4805,0.2348,2.703,-9.5853,5.4504,67.4128,142.2807,h
94.0524,61.8803,3.3024,0.101,0.0671,-41.6608,-28.3465,4.6336,59.2203,130.1835,h
139.722,112.316,4.4159,0.046,0.0233,-104.325,100.265,-45.685,63.145,303.624,h
90.261,37.2026,3.2436,0.1476,0.1019,-68.5088,82.4496,-31.7799,13.7914,282.2377,h
36.1033,9.8567,2.6914,0.4093,0.244,28.9645,34.9587,-3.7283,29.761,156.2303,h
35.4284,12.1785,2.8058,0.3675,0.2369,21.9716,29.2485,7.1692,43.4385,247.991,h
179.314,57.936,3.516,0.1536,0.0791,-279.543,84.5489,-52.5033,3.8061,195.287,h
12.817,12.4276,2.4272,0.5615,0.2889,-8.783,-7.9135,9.1646,54.6396,94.1904,h
128.9307,79.0323,3.218,0.1973,0.0983,-125.3996,-63.1082,-37.8081,12.6302,328.1884,h
75.1656,39.9929,3.6372,0.0956,0.038,42.8601,39.4946,13.474,12.8791,63.5368,h
40.1255,27.9545,3.0499,0.2081,0.102,-26.6409,28.7384,18.698,9.5306,206.2758,h
32.5857,10.1356,2.5667,0.6122,0.3323,1.986,-13.4293,9.4657,77.1964,114.3193,h
11.9727,9.3311,2.4257,0.7557,0.5095,9.5137,-8.7463,-12.6611,72.2134,272.8939,h
22.0457,17.5449,2.5514,0.3477,0.2139,1.4042,9.2822,10.1379,22.7692,204.2845,h
27.2576,6.6316,2.4314,0.6333,0.3796,29.1986,19.9395,-4.7214,37.16,182.642,h
123.472,25.8712,3.3899,0.2551,0.164,-38.4913,47.8486,-22.3487,10.0505,288.346,h
96.9419,35.3037,3.0671,0.2802,0.1855,-137.509,77.0775,-23.2123,7.0149,302.977,h
42.5208,9.4318,2.7547,0.394,0.2278,-12.6311,12.2799,-4.8233,66.9928,166.825,h
58.5745,24.7993,2.9375,0.2344,0.1461,-44.9389,9.9657,-16.3369,3.3292,212.151,h
47.1809,36.1063,3.3876,0.1752,0.0863,22.0595,45.9605,11.9238,4.5803,246.882,h
56.5328,12.3021,2.6478,0.3098,0.2191,-9.3455,-35.5005,4.4026,60.5292,163.5917,h
43.1516,12.786,2.8222,0.3524,0.198,28.4158,40.9672,-8.0198,48.753,135.946,h
92.6891,25.7202,3.5304,0.1359,0.057,16.7693,103.1011,-10.2285,27.0591,75.9238,h
27.2005,10.0394,2.7063,0.5782,0.3412,18.2358,8.441,1.2537,67.0881,129.478,h
120.9462,63.157,3.2739,0.1734,0.1159,169.8631,-92.7586,43.2713,10.9991,112.6873,h
101.66,19.734,3.4017,0.3248,0.1691,-19.3255,-37.8247,-17.065,6.6869,342.783,h
28.6202,11.9579,2.3646,0.5011,0.2657,34.436,17.2356,9.9733,26.307,130.79,h
11.145,10.3286,2.1558,0.7575,0.4058,11.2841,16.0731,5.2311,51.9644,39.9839,h
55.0352,18.9305,2.7374,0.3999,0.2803,12.8041,72.5367,-9.6374,80.4271,236.0146,h
94.8668,62.2788,3.6827,0.0902,0.0645,-153.4305,57.4714,51.3952,1.6705,281.3076,h
134.2851,71.4363,3.5196,0.147,0.1033,-11.1557,-40.8617,-31.9132,44.4854,371.8306,h
91.3536,21.9773,3.3955,0.1491,0.0854,57.1719,43.0507,-19.4339,31.8376,242.1138,h
19.9856,12.7567,2.6459,0.3979,0.2036,2.7455,0.5936,5.2597,42.7667,227.791,h
93.7206,67.8792,3.6193,0.2792,0.1253,-82.8405,-93.6194,-69.5794,81.6774,423.687,h
28.239,13.0027,2.5539,0.4553,0.3031,16.4753,11.0485,9.6746,71.8024,234.391,h
27.1001,10.6195,2.6594,0.5016,0.2771,2.2616,20.4881,6.7806,34.541,219.501,h
67.5712,35.4825,3.5996,0.171,0.1145,38.0437,66.2577,-9.5843,59.9649,264.926,h
116.2172,43.1308,3.5315,0.2652,0.1369,14.4814,-114.9474,29.925,9.2964,373.8893,h
51.6669,8.9178,2.9012,0.4005,0.2178,59.5942,42.9745,-3.1762,29.678,259.9,h
122.245,15.5569,2.8,0.4216,0.2242,89.5513,107.486,6.8662,1.7407,248.232,h
86.0363,51.4365,2.9047,0.2877,0.1476,-55.3168,-33.6731,-52.622,43.822,250.653,h
30.0809,15.947,2.6964,0.3702,0.1962,17.9369,25.3748,8.7526,27.9344,202.273,h
12.8581,9.527,2.357,0.8176,0.5868,10.7219,9.3931,8.6736,14.56,39.9414,h
15.7142,8.7197,2.5461,0.4806,0.2379,-34.8301,1.7194,-8.6761,36.7418,223.052,h
191.8036,49.7183,3.0006,0.2093,0.1225,146.2148,143.6098,31.6216,44.3492,245.4199,h
134.1057,43.8019,3.3042,0.1718,0.089,-186.8473,86.5476,-22.7119,21.2117,346.3,h
97.2595,50.0734,3.1136,0.244,0.1305,-126.544,72.3215,33.5824,33.4491,295.94,h
47.0773,12.5447,2.6023,0.3294,0.1589,-21.0008,-12.4242,7.2036,26.9054,221.7892,h
40.4206,20.0955,2.8162,0.3038,0.1519,46.2512,-25.1725,-14.0546,82.4523,77.0405,h
24.0385,14.1255,2.9082,0.3231,0.1765,-12.7252,-22.5138,10.4751,85.7636,267.4286,h
38.7351,18.8849,2.7018,0.3372,0.2017,3.5231,14.4767,7.8217,46.1055,63.1639,h
20.46,15.3513,2.2944,0.5579,0.3179,-20.4507,-16.4939,1.9803,75.7453,148.2301,h
21.3131,0,2.3375,0.7632,0.4943,0.9655,-7.6499,0,82.9932,130.881,h
30.3294,14.5734,2.666,0.3258,0.165,-37.7099,13.7241,-7.8687,73.44,130.171,h
119.1882,28.0771,3.5766,0.2044,0.1519,-93.8667,-25.8271,25.8117,54.2806,295.4359,h
150.376,21.72,2.6542,0.5831,0.4002,-122.46,-106.522,-20.3734,23.5935,367.831,h
31.6789,20.706,2.7094,0.4102,0.2169,24.5054,-28.2236,-11.0415,2.1147,228.3011,h
220.728,33.6722,3.6362,0.1003,0.0572,-333.067,165.442,28.5552,71.0839,24.9837,h
103.1581,47.93,3.0523,0.2853,0.1473,78.7968,76.5977,30.4372,71.4888,283.0614,h
22.3881,7.978,2.2882,0.6418,0.3604,-12.9964,-4.4094,-3.988,84.361,191.4178,h
32.5462,11.5827,2.317,0.4434,0.2289,-30.5042,-18.9542,5.5154,86.7709,202.796,h
99.1202,15.3957,3.0869,0.1768,0.0896,49.3207,49.2179,-11.9693,88.7767,251.904,h
225.1348,170.2863,4.4923,0.0499,0.0225,-197.2205,-189.8168,130.8545,55.482,225.1874,h
43.7829,10.5861,2.7229,0.4797,0.3119,23.6087,46.519,-4.0083,15.0807,270.3524,h
101.63,48.2557,3.6763,0.1256,0.0669,-97.8371,-73.4577,21.7698,32.0807,99.863,h
212.5581,32.364,2.864,0.3028,0.1419,-186.206,103.2997,15.6846,29.5269,216.3836,h
81.4592,32.1303,3.0983,0.2943,0.2069,-50.0942,59.0013,16.2746,4.8914,278.236,h
55.8038,19.5462,2.8162,0.3817,0.2008,0.4718,-57.7074,-13.528,80.3933,167.383,h
66.8887,38.4392,2.9941,0.1468,0.081,-14.8545,-70.5258,13.9014,16.8956,223.7931,h
22.976,11.1673,2.5099,0.5873,0.3539,5.3742,21.856,4.2171,16.2339,211.03,h
11.6824,10.6251,2.2997,0.4638,0.2175,29.228,-1.5542,7.3632,64.6832,82.8626,h
17.5968,3.6065,2.2644,0.7134,0.3971,7.1931,-1.5145,-10.731,89.8822,93.0085,h
103.947,52.2459,2.7193,0.4103,0.2567,-84.2643,-109.254,19.2556,16.518,276.319,h
210.508,61.4402,3.8251,0.0865,0.0488,-233.028,-150.683,-40.2403,83.4866,228.551,h
42.0898,18.031,2.836,0.4697,0.2998,-38.4401,-36.9882,-13.5971,26.5244,205.6,h
31.2073,20.0347,2.8142,0.2868,0.1603,-0.259,20.591,14.6656,39.3847,162.195,h
68.8411,12.4469,2.8494,0.2588,0.1322,5.77,60.1914,4.2285,56.877,257.925,h
19.2323,0.206,2.2642,0.8132,0.5305,28.7715,19.4161,4.0325,15.844,196.1829,h
63.3502,19.559,3.0374,0.2404,0.1317,0.2617,53.4626,18.7123,50.283,281.477,h
92.6571,21.8773,3.2185,0.278,0.1643,-72.227,42.4363,-10.8905,8.2413,309.3671,h
45.7526,17.9873,2.7519,0.2899,0.1458,-8.7904,-8.2795,-12.2947,1.1401,156.4013,h
177.716,65.2206,3.8641,0.0723,0.0456,-267.223,-158.457,-63.8029,39.6158,196.678,h
88.4005,23.2755,2.7938,0.1929,0.1037,-134.148,41.8392,18.0227,41.124,127.661,h
60.2085,12.6926,3.0844,0.2528,0.1272,55.8285,33.2663,-9.2564,40.222,148.591,h
47.8913,10.0342,2.9699,0.3676,0.2213,-5.722,30.2795,-8.3912,53.102,102.927,h
19.4041,7.3799,2.0986,0.7649,0.4343,-2.9081,9.1734,4.4036,55.859,95.3546,h
40.4316,10.0119,2.9407,0.2951,0.1696,41.3406,24.7242,-4.37,64.2689,235.0006,h
19.9076,9.5357,2.5775,0.5873,0.3003,25.6393,5.5834,4.1055,72.58,171.561,h
108.555,29.4081,2.8564,0.2797,0.1454,83.5491,88.0406,-29.4459,19.086,134.369,h
79.1694,31.7527,3.1057,0.1854,0.0997,-26.4581,-73.8495,21.42,63.8785,144.9938,h
12.8974,11.2377,2.2135,0.7278,0.4373,-14.5958,8.0007,-7.2282,67.4932,204.762,h
42.4352,17.724,2.7828,0.3083,0.1558,-25.8828,-26.6386,-10.6891,32.1443,222.614,h
61.3134,14.7539,3.0019,0.2539,0.1439,-24.7735,31.1346,6.0504,89.2761,225.687,h
16.8782,12.2498,2.2665,0.6139,0.3967,7.6683,4.1109,-7.1183,83.4539,147.2327,h
44.1958,16.4841,2.9437,0.2743,0.169,0.0024,17.5572,12.1674,75.451,91.435,h
66.5997,14.3786,3.0894,0.2665,0.1376,58.6029,41.6965,-9.876,10.178,133.3906,h
141.419,39.2883,3.6372,0.0712,0.0368,46.8119,111.782,31.1748,37.356,185.476,h
131.0877,36.8068,2.8841,0.2995,0.1637,-141.3455,-81.2328,-22.4795,60.4176,52.4163,h
37.3478,8.3192,2.5718,0.575,0.3801,12.8487,1.1598,-1.5187,27.8649,160.4892,h
23.9807,11.7305,2.6232,0.4738,0.2702,-15.5843,10.4892,6.9346,3.786,201.128,h
97.6544,13.8457,2.2304,0.5647,0.2912,79.9489,62.298,4.9946,42.765,167.128,h
143.0334,28.2636,3.0685,0.2681,0.2198,-187.8751,48.4919,-20.274,11.0121,202.688,h
150.773,14.7692,2.6547,0.4142,0.2514,-67.104,-157.101,10.3759,25.6371,162.925,h
92.1933,17.0001,3.2119,0.3514,0.1608,48.6318,85.9957,-15.7302,1.6033,305.6577,h
105.853,46.7858,2.9836,0.2326,0.1241,-133.756,90.0587,10.3865,16.2565,281.002,h
86.7215,68.3604,3.8487,0.1561,0.0804,-87.1881,-34.4964,34.6979,5.338,393.465,h
92.5788,24.0643,2.8258,0.3002,0.1576,-76.3795,66.5357,14.3937,3.2744,157.386,h
23.754,12.0106,2.5024,0.4528,0.2594,-8.6125,8.0589,8.5771,26.9034,67.7255,h
24.7773,12.3627,2.5113,0.537,0.3217,-36.0385,-20.331,-11.7787,2.0901,89.9928,h
32.6642,23.8082,2.7376,0.28,0.1418,27.496,-29.8316,-13.7996,62.6273,151.776,h
98.9974,36.6955,3.1504,0.2313,0.1163,-128.338,-27.0749,-28.3713,3.854,355.251,h
117.106,27.1889,3.2183,0.1706,0.0935,104.91,60.7529,-23.698,24.99,68.1707,h
32.618,17.9829,2.564,0.4341,0.2678,49.5545,-20.8167,-12.3273,46.9598,219.2849,h
103.048,28.2962,3.0962,0.2965,0.151,-114.156,-77.29,-10.6791,2.759,373.338,h
27.5146,11.2114,2.6637,0.4643,0.2687,42.4467,33.0422,-6.398,50.3004,239.8878,h
100.682,16.9145,3.2244,0.2517,0.1423,-106.146,71.6292,12.682,3.7677,256.022,h
107.1313,44.7646,3.1324,0.1368,0.0796,-99.5153,-32.2597,-22.5598,55.4419,148.8936,h
18.719,10.0538,2.2923,0.6224,0.3444,22.1638,11.3655,-5.2373,54.437,166.884,h
25.9699,10.1946,2.4471,0.5461,0.3449,7.9383,26.875,-8.3163,19.9874,177.1551,h
196.43,56.5929,3.5573,0.1766,0.0935,-212.985,-66.2854,55.344,13.97,176.931,h
30.6145,16.4697,2.5993,0.488,0.2453,24.1923,24.8365,-11.8025,7.563,176.845,h
48.5075,34.0415,2.9325,0.3084,0.163,7.6921,-44.8226,-18.737,85.6365,134.393,h
26.7182,16.3962,2.5226,0.4907,0.2533,47.9464,-11.3595,3.5505,20.2759,203.8754,h
19.5553,7.9626,2.4768,0.5502,0.2914,6.1961,17.5819,4.4002,26.3074,229.118,h
87.5647,15.4644,3.0396,0.2136,0.1155,-137.838,-34.1395,10.8868,55.712,250.948,h
25.2153,9.9909,2.3283,0.8127,0.471,9.6883,2.8442,14.4927,40.539,52.7636,h
27.001,8.1816,2.5982,0.5826,0.3695,9.5716,14.5826,3.9683,81.3242,114.411,h
60.4391,49.7525,3.1466,0.2269,0.1159,-33.01,-60.5389,-31.5351,87.5028,216.221,h
19.8927,0,2.2,0.8013,0.5584,0,0,-7.2609,68.347,211.231,h
68.5513,12.418,2.6742,0.2664,0.1147,16.2009,58.9233,4.1013,33.8445,152.9144,h
20.7277,7.2135,2.1255,0.6891,0.3633,0.443,-5.843,5.9727,89.538,159.551,h
167.0905,60.6303,3.4442,0.344,0.1965,-127.0627,-141.6958,47.3337,6.9414,359.4006,h
33.4507,7.9721,2.4637,0.5826,0.3822,7.6158,18.0634,7.7288,54.2724,194.9774,h
233.685,39.0338,2.9442,0.357,0.2086,-141.761,-192.201,-16.7395,40.1961,172.779,h
60.2546,29.7746,3.1714,0.2871,0.156,-70.3638,-25.7822,-26.9379,24.115,157.369,h
27.393,10.5005,2.5551,0.4903,0.3162,13.1302,4.9413,-9.3713,76.4393,162.859,h
22.6092,15.5101,2.7878,0.4971,0.2828,14.7947,17.7671,5.0887,15.158,225.91,h
56.994,22.3083,2.7493,0.3544,0.2235,33.4186,48.9174,-20.1552,82.408,237.919,h
60.7519,14.8701,3.1209,0.2127,0.1101,-44.5458,35.7539,12.0027,10.2948,196.305,h
38.8614,8.9313,2.7134,0.418,0.2269,9.8071,4.0011,-7.0775,84.5782,173.0554,h
19.4865,7.3947,2.5058,0.7551,0.4321,-2.3691,8.6595,4.5933,9.768,181.37,h
118.059,112.7049,4.2092,0.0564,0.0225,-71.9885,-147.446,91.9816,70.1747,237.7985,h
73.7598,19.5252,2.8557,0.1773,0.1032,-31.0819,13.0558,12.7355,9.2372,132.0422,h
123.13,28.5654,2.7493,0.3259,0.1665,130.442,96.2086,21.574,13.2135,281.43,h
56.8163,30.386,2.9978,0.3658,0.1819,7.1108,78.8955,-22.9473,71.2264,252.5838,h
239.4684,63.4614,3.3129,0.1095,0.0539,-84.3968,-256.075,-35.9185,83.7129,258.443,h
32.0543,12.6029,2.8089,0.3416,0.1747,-19.7841,-8.8437,-8.4341,16.233,179.799,h
70.6515,33.5451,3.3092,0.1143,0.0601,-86.8585,-47.4056,-32.5368,63.378,137.312,h
23.0323,1.647,2.4553,0.6525,0.3761,10.5754,-7.9269,13.7923,34.8118,152.8259,h
16.8977,10.8718,2.2227,0.6347,0.3982,-1.5328,5.4024,7.8275,9.037,183.669,h
53.8541,25.302,2.971,0.2598,0.1395,17.4912,30.3414,27.6036,77.226,250.126,h
103.407,64.4265,4.1762,0.0668,0.0349,-0.7411,64.3895,49.2008,74.192,159.135,h
18.8261,14.197,2.6298,0.4629,0.2616,20.4205,14.7587,10.0302,15.2885,146.462,h
31.679,10.2589,2.757,0.4479,0.2336,12.2183,22.5681,-7.2179,64.5405,223.39,h
49.711,18.5403,2.954,0.2317,0.1265,46.6148,33.7216,14.4988,38.0285,183.968,h
166.2833,44.2623,3.4916,0.1573,0.0942,-119.9906,-30.3837,-37.8925,59.7117,254.0102,h
143.0862,57.1152,3.6009,0.1555,0.0465,-151.7036,-89.0117,56.5862,8.6749,198.9458,h
32.4015,7.2669,2.3883,0.5235,0.3252,-1.4025,-6.5766,-5.7131,4.2383,233.26,h
46.7355,10.3728,2.7727,0.3764,0.2371,49.0389,22.3906,5.2039,76.6779,119.501,h
43.9146,9.9895,2.667,0.4349,0.2422,25.4376,31.7998,6.3155,32.839,101.687,h
94.2528,26.9852,2.8239,0.4415,0.2741,-72.1274,-69.2278,20.2146,49.8155,277.6757,h
68.1826,45.9107,3.1484,0.1343,0.0707,17.9132,44.5098,-38.5567,32.3596,150.471,h
29.9041,19.5678,2.5257,0.2742,0.1416,-32.3572,22.3811,-3.7625,85.4343,148.34,h
12.926,11.3551,2.3988,0.7425,0.3812,-15.032,4.5285,-11.711,60.0829,193.697,h
23.7707,9.6984,2.6585,0.5576,0.3524,-11.38,11.5284,-5.8824,54.3022,100.023,h
50.1325,37.4544,3.7613,0.1325,0.0704,-10.6273,-13.7066,-23.9465,16.5336,95.671,h
82.7136,61.6217,3.5723,0.2611,0.1759,8.4824,-65.1193,44.2257,24.8686,315.8916,h
25.5481,17.8718,2.7033,0.4059,0.2228,-21.4587,-21.5742,-10.9077,13.798,149.038,h
20.0041,7.3071,2.4175,0.7457,0.3996,2.7539,-9.8912,5.25,31.55,96.7936,h
48.7661,36.6354,3.1553,0.1573,0.0787,-14.1479,-30.0173,-34.6153,44.1112,134.945,h
12.9115,9.896,2.5693,0.6746,0.3894,31.8081,0.152,6.7375,36.523,207.4416,h
59.8575,13.9464,2.5885,0.3356,0.1836,-79.1772,-29.7511,7.3625,73.0876,50.7325,h
58.9184,13.7941,3.0137,0.2316,0.1296,39.6171,42.4801,9.5461,52.8661,246.7104,h
134.204,36.9144,3.6535,0.0919,0.0492,-226.738,-89.232,11.0616,21.196,164.315,h
114.5547,80.0698,3.9291,0.0805,0.0631,-56.6393,94.7292,-83.6275,0.2862,276.2978,h
155.683,86.7432,3.7086,0.1152,0.0613,97.9178,-147.471,57.2936,89.0275,331.552,h
18.7296,12.7288,2.5754,0.5739,0.3537,5.0236,17.3464,-9.4598,86.9335,104.34,h
79.0866,19.0213,2.6585,0.4338,0.2562,-44.8502,-58.78,-8.4784,25.4623,308.0689,h
221.842,28.6898,3.3901,0.1251,0.0772,-234.152,-213.995,-15.2616,16.173,110.919,h
94.5187,53.5252,3.4195,0.2801,0.1463,21.1295,-51.1575,46.3688,52.624,363.032,h
17.0515,10.2826,2.6377,0.5338,0.4034,-4.282,-23.8679,4.4773,66.7769,116.8804,h
